terminal_name,locked,installed,install_date,temporary,place_id,common_name,removal_date
300008,false,true,1381920300000,false,BikePoints_626,"Normand Park, West Kensington",
200007,false,true,1381931400000,false,BikePoints_627,"Holden Street, Battersea",
200062,false,true,1381414980000,false,BikePoints_628,"William Morris Way, Sands End",
200187,false,true,1381479480000,false,BikePoints_629,"Morie Street, Wandsworth",
200194,false,true,1381487100000,false,BikePoints_630,"Clarence Walk, Stockwell",
200183,false,true,1381245300000,false,BikePoints_631,"Battersea Park Road, Nine Elms",
200176,false,true,1381220700000,false,BikePoints_632,"Sheepcote Lane, Battersea",
200116,false,true,1381402920000,false,BikePoints_633,"Vereker Road, West Kensington",
300002,false,true,1381743780000,false,BikePoints_634,"Brook Green South, Brook Green",
200215,false,true,1381756440000,false,BikePoints_635,"Greyhound Road, Hammersmith",
200180,false,true,1381846320000,false,BikePoints_636,"South Park, Sands End",
200191,false,true,1381933680000,false,BikePoints_637,"Spencer Park, Wandsworth Common",
300014,false,true,1381834020000,false,BikePoints_638,"Falcon Road, Clapham Junction",
200081,false,true,1381835700000,false,BikePoints_639,"Coomer Place, West Kensington",
200179,false,true,1382010420000,false,BikePoints_640,"Silverthorne Road, Battersea",
300025,false,true,1381926900000,false,BikePoints_641,"Archbishop's Park, Waterloo",
200192,false,true,1381934220000,false,BikePoints_642,"Fawcett Close, Battersea",
300026,false,true,1382010720000,false,BikePoints_643,"All Saints' Road, Portobello",
200182,false,true,1382278560000,false,BikePoints_644,"Rainville Road, Hammersmith",
200200,false,true,1382110800000,false,BikePoints_645,"Great Suffolk Street, The Borough",
200178,false,true,1382084340000,false,BikePoints_646,"Buckingham Gate, Westminster",
200181,false,true,1382347140000,false,BikePoints_647,"Richmond Way, Shepherd's Bush",
200171,false,true,1382352840000,false,BikePoints_648,"Peterborough Road, Sands End",
300009,false,true,1382348400000,false,BikePoints_649,"World's End Place, West Chelsea",
300034,false,true,1382438520000,false,BikePoints_650,"St. Mark's Road, North Kensington",
300030,false,true,1382441580000,false,BikePoints_651,"Thorndike Close, West Chelsea",
300022,false,true,1381848540000,false,BikePoints_652,"Evesham Street, Avondale",
200196,false,true,1382539860000,false,BikePoints_653,"Simpson Street, Clapham Junction",
200223,false,true,1382520000000,false,BikePoints_654,"Ashmole Estate, Oval",
200221,false,true,1382611200000,false,BikePoints_655,"Crabtree Lane, Fulham",
200040,false,true,1382614560000,false,BikePoints_656,"Broomhouse Lane, Parsons Green",
200220,false,true,1382621400000,false,BikePoints_657,"Blythe Road West, Shepherd's Bush",
300005,false,true,1383731100000,false,BikePoints_658,"Ethelburga Estate, Battersea Park",
200212,false,true,1382697060000,false,BikePoints_659,"Blackfriars Station, St. Paul's",
300020,false,true,1382705340000,false,BikePoints_660,"West Kensington Station, West Kensington",
300023,false,true,1382887680000,false,BikePoints_661,"All Saints Church, Portobello",
200189,false,true,1382866680000,false,BikePoints_662,"Phene Street, Chelsea",
200124,false,true,1382870040000,false,BikePoints_663,"Clarendon Road, Avondale",
300013,false,true,1382964300000,false,BikePoints_664,"Austin Road, Battersea Park",
200113,false,true,1382975700000,false,BikePoints_665,"Smugglers Way, Wandsworth",
200209,false,true,1383136140000,false,BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",
300037,false,true,1383143160000,false,BikePoints_668,"Ravenscourt Park Station, Hammersmith",
300036,false,true,1383147660000,false,BikePoints_669,"Teversham Lane, Stockwell",
200169,false,true,1383212640000,false,BikePoints_670,"Ashley Crescent, Battersea",
300052,false,true,1383217920000,false,BikePoints_671,"Parsons Green Station, Parsons Green",
300051,false,true,1383319500000,false,BikePoints_673,"Hibbert Street, Battersea",
300035,false,true,,false,BikePoints_674,"Carnegie Street, King's Cross",
200126,false,true,1383322320000,false,BikePoints_675,"Usk Road, Clapham Junction",
200207,false,true,1383584400000,false,BikePoints_676,"Hartington Road, Stockwell",
200023,false,true,1383476160000,false,BikePoints_677,"Heath Road, Battersea",
200170,false,true,1383653580000,false,BikePoints_678,"Esmond Street, Putney",
200114,false,true,1383661200000,false,BikePoints_679,"Orbel Street, Battersea",
200210,false,true,1383657480000,false,BikePoints_680,"Westbridge Road, Battersea",
200043,false,true,1383733440000,false,BikePoints_681,"Bishop's Avenue, Fulham",
200059,false,true,1383738240000,false,BikePoints_682,"Crisp Road, Hammersmith",
200119,false,true,1383750420000,false,BikePoints_683,"Dorothy Road, Clapham Junction",
200188,false,true,1383823380000,false,BikePoints_684,"Neville Gill Close, Wandsworth",
200219,false,true,1383827400000,false,BikePoints_685,"Osiers Road, Wandsworth",
200097,false,true,1383835560000,false,BikePoints_686,"Beryl Road, Hammersmith",
200204,false,true,1383915240000,false,BikePoints_688,"Northfields, Wandsworth",
200106,false,true,1383918180000,false,BikePoints_689,"Spanish Road, Clapham Junction",
200199,false,true,1383924660000,false,BikePoints_690,"Stanley Grove, Battersea",
200184,false,true,1384763520000,false,BikePoints_691,"Erin Close, Walham Green",
200112,false,true,1384166220000,false,BikePoints_692,"Cadogan Close, Victoria Park",
300019,false,true,1384001160000,false,BikePoints_693,"Felsham Road, Putney",
300033,false,true,1384004640000,false,BikePoints_694,"Putney Rail Station, Putney",
300031,false,true,1384172820000,false,BikePoints_695,"Islington Green, Angel",
300018,false,true,1384180020000,false,BikePoints_696,"Charing Cross Hospital, Hammersmith",
200129,false,true,1384251120000,false,BikePoints_697,"Charlotte Terrace, Angel",
