install_date,temporary,common_name,locked,place_id,removal_date,terminal_name,installed
1381487100000,false,"Clarence Walk, Stockwell",false,BikePoints_630,,200194,true
1381245300000,false,"Battersea Park Road, Nine Elms",false,BikePoints_631,,200183,true
1381220700000,false,"Sheepcote Lane, Battersea",false,BikePoints_632,,200176,true
1381402920000,false,"Vereker Road, West Kensington",false,BikePoints_633,,200116,true
1381743780000,false,"Brook Green South, Brook Green",false,BikePoints_634,,300002,true
1381756440000,false,"Greyhound Road, Hammersmith",false,BikePoints_635,,200215,true
1381846320000,false,"South Park, Sands End",false,BikePoints_636,,200180,true
1381933680000,false,"Spencer Park, Wandsworth Common",false,BikePoints_637,,200191,true
1381834020000,false,"Falcon Road, Clapham Junction",false,BikePoints_638,,300014,true
1381835700000,false,"Coomer Place, West Kensington",false,BikePoints_639,,200081,true
1382010420000,false,"Silverthorne Road, Battersea",false,BikePoints_640,,200179,true
1381926900000,false,"Archbishop's Park, Waterloo",false,BikePoints_641,,300025,true
1381934220000,false,"Fawcett Close, Battersea",false,BikePoints_642,,200192,true
1382010720000,false,"All Saints' Road, Portobello",false,BikePoints_643,,300026,true
1382278560000,false,"Rainville Road, Hammersmith",false,BikePoints_644,,200182,true
1382110800000,false,"Great Suffolk Street, The Borough",false,BikePoints_645,,200200,true
1382084340000,false,"Buckingham Gate, Westminster",false,BikePoints_646,,200178,true
1382347140000,false,"Richmond Way, Shepherd's Bush",false,BikePoints_647,,200181,true
1382352840000,false,"Peterborough Road, Sands End",false,BikePoints_648,,200171,true
1382348400000,false,"World's End Place, West Chelsea",false,BikePoints_649,,300009,true
1382438520000,false,"St. Mark's Road, North Kensington",false,BikePoints_650,,300034,true
1382441580000,false,"Thorndike Close, West Chelsea",false,BikePoints_651,,300030,true
1381848540000,false,"Evesham Street, Avondale",false,BikePoints_652,,300022,true
1382539860000,false,"Simpson Street, Clapham Junction",false,BikePoints_653,,200196,true
1382520000000,false,"Ashmole Estate, Oval",false,BikePoints_654,,200223,true
1382611200000,false,"Crabtree Lane, Fulham",false,BikePoints_655,,200221,true
1382614560000,false,"Broomhouse Lane, Parsons Green",false,BikePoints_656,,200040,true
1382621400000,false,"Blythe Road West, Shepherd's Bush",false,BikePoints_657,,200220,true
1383731100000,false,"Ethelburga Estate, Battersea Park",false,BikePoints_658,,300005,true
1382697060000,false,"Blackfriars Station, St. Paul's",false,BikePoints_659,,200212,true
1382705340000,false,"West Kensington Station, West Kensington",false,BikePoints_660,,300020,true
1382887680000,false,"All Saints Church, Portobello",false,BikePoints_661,,300023,true
1382866680000,false,"Phene Street, Chelsea",false,BikePoints_662,,200189,true
1382870040000,false,"Clarendon Road, Avondale",false,BikePoints_663,,200124,true
1382964300000,false,"Austin Road, Battersea Park",false,BikePoints_664,,300013,true
1382975700000,false,"Smugglers Way, Wandsworth",false,BikePoints_665,,200113,true
1383136140000,false,"Shepherd's Bush Road North, Shepherd's Bush",false,BikePoints_667,,200209,true
1383143160000,false,"Ravenscourt Park Station, Hammersmith",false,BikePoints_668,,300037,true
1383147660000,false,"Teversham Lane, Stockwell",false,BikePoints_669,,300036,true
1383212640000,false,"Ashley Crescent, Battersea",false,BikePoints_670,,200169,true
1383217920000,false,"Parsons Green Station, Parsons Green",false,BikePoints_671,,300052,true
1383319500000,false,"Hibbert Street, Battersea",false,BikePoints_673,,300051,true
,false,"Carnegie Street, King's Cross",false,BikePoints_674,,300035,true
1383322320000,false,"Usk Road, Clapham Junction",false,BikePoints_675,,200126,true
1383584400000,false,"Hartington Road, Stockwell",false,BikePoints_676,,200207,true
1383476160000,false,"Heath Road, Battersea",false,BikePoints_677,,200023,true
1383653580000,false,"Esmond Street, Putney",false,BikePoints_678,,200170,true
1383661200000,false,"Orbel Street, Battersea",false,BikePoints_679,,200114,true
1383657480000,false,"Westbridge Road, Battersea",false,BikePoints_680,,200210,true
1383733440000,false,"Bishop's Avenue, Fulham",false,BikePoints_681,,200043,true
1383738240000,false,"Crisp Road, Hammersmith",false,BikePoints_682,,200059,true
1383750420000,false,"Dorothy Road, Clapham Junction",false,BikePoints_683,,200119,true
1383823380000,false,"Neville Gill Close, Wandsworth",false,BikePoints_684,,200188,true
1383827400000,false,"Osiers Road, Wandsworth",false,BikePoints_685,,200219,true
1383835560000,false,"Beryl Road, Hammersmith",false,BikePoints_686,,200097,true
1383915240000,false,"Northfields, Wandsworth",false,BikePoints_688,,200204,true
1383918180000,false,"Spanish Road, Clapham Junction",false,BikePoints_689,,200106,true
1383924660000,false,"Stanley Grove, Battersea",false,BikePoints_690,,200199,true
1384763520000,false,"Erin Close, Walham Green",false,BikePoints_691,,200184,true
1384166220000,false,"Cadogan Close, Victoria Park",false,BikePoints_692,,200112,true
1384001160000,false,"Felsham Road, Putney",false,BikePoints_693,,300019,true
1384004640000,false,"Putney Rail Station, Putney",false,BikePoints_694,,300033,true
1384172820000,false,"Islington Green, Angel",false,BikePoints_695,,300031,true
1384180020000,false,"Charing Cross Hospital, Hammersmith",false,BikePoints_696,,300018,true
1384251120000,false,"Charlotte Terrace, Angel",false,BikePoints_697,,200129,true
1384774620000,false,"Hawley Crescent, Camden Town",false,BikePoints_713,,200122,true
1279115460000,false,"Stonecutter Street, Holborn",false,BikePoints_112,,001061,true
1279214760000,false,"Portugal Street, Holborn",false,BikePoints_147,,003456,true
1279800900000,false,"St. George's Square, Pimlico",false,BikePoints_294,,001195,true
1278840660000,false,"Gower Place , Euston",false,BikePoints_65,,000969,true
