place_id,common_name,terminal_name,installed,removal_date,install_date,temporary,locked
BikePoints_628,"William Morris Way, Sands End",200062,true,,1381414980000,false,false
BikePoints_629,"Morie Street, Wandsworth",200187,true,,1381479480000,false,false
BikePoints_630,"Clarence Walk, Stockwell",200194,true,,1381487100000,false,false
BikePoints_631,"Battersea Park Road, Nine Elms",200183,true,,1381245300000,false,false
BikePoints_632,"Sheepcote Lane, Battersea",200176,true,,1381220700000,false,false
BikePoints_633,"Vereker Road, West Kensington",200116,true,,1381402920000,false,false
BikePoints_634,"Brook Green South, Brook Green",300002,true,,1381743780000,false,false
BikePoints_635,"Greyhound Road, Hammersmith",200215,true,,1381756440000,false,false
BikePoints_636,"South Park, Sands End",200180,true,,1381846320000,false,false
BikePoints_637,"Spencer Park, Wandsworth Common",200191,true,,1381933680000,false,false
BikePoints_638,"Falcon Road, Clapham Junction",300014,true,,1381834020000,false,false
BikePoints_639,"Coomer Place, West Kensington",200081,true,,1381835700000,false,false
BikePoints_640,"Silverthorne Road, Battersea",200179,true,,1382010420000,false,false
BikePoints_641,"Archbishop's Park, Waterloo",300025,true,,1381926900000,false,false
BikePoints_642,"Fawcett Close, Battersea",200192,true,,1381934220000,false,false
BikePoints_643,"All Saints' Road, Portobello",300026,true,,1382010720000,false,false
BikePoints_644,"Rainville Road, Hammersmith",200182,true,,1382278560000,false,false
BikePoints_645,"Great Suffolk Street, The Borough",200200,true,,1382110800000,false,false
BikePoints_646,"Buckingham Gate, Westminster",200178,true,,1382084340000,false,false
BikePoints_647,"Richmond Way, Shepherd's Bush",200181,true,,1382347140000,false,false
BikePoints_648,"Peterborough Road, Sands End",200171,true,,1382352840000,false,false
BikePoints_649,"World's End Place, West Chelsea",300009,true,,1382348400000,false,false
BikePoints_650,"St. Mark's Road, North Kensington",300034,true,,1382438520000,false,false
BikePoints_651,"Thorndike Close, West Chelsea",300030,true,,1382441580000,false,false
BikePoints_652,"Evesham Street, Avondale",300022,true,,1381848540000,false,false
BikePoints_653,"Simpson Street, Clapham Junction",200196,true,,1382539860000,false,false
BikePoints_654,"Ashmole Estate, Oval",200223,true,,1382520000000,false,false
BikePoints_655,"Crabtree Lane, Fulham",200221,true,,1382611200000,false,false
BikePoints_656,"Broomhouse Lane, Parsons Green",200040,true,,1382614560000,false,false
BikePoints_657,"Blythe Road West, Shepherd's Bush",200220,true,,1382621400000,false,false
BikePoints_658,"Ethelburga Estate, Battersea Park",300005,true,,1383731100000,false,false
BikePoints_659,"Blackfriars Station, St. Paul's",200212,true,,1382697060000,false,false
BikePoints_660,"West Kensington Station, West Kensington",300020,true,,1382705340000,false,false
BikePoints_661,"All Saints Church, Portobello",300023,true,,1382887680000,false,false
BikePoints_662,"Phene Street, Chelsea",200189,true,,1382866680000,false,false
BikePoints_663,"Clarendon Road, Avondale",200124,true,,1382870040000,false,false
BikePoints_664,"Austin Road, Battersea Park",300013,true,,1382964300000,false,false
BikePoints_665,"Smugglers Way, Wandsworth",200113,true,,1382975700000,false,false
BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",200209,true,,1383136140000,false,false
BikePoints_668,"Ravenscourt Park Station, Hammersmith",300037,true,,1383143160000,false,false
BikePoints_669,"Teversham Lane, Stockwell",300036,true,,1383147660000,false,false
BikePoints_670,"Ashley Crescent, Battersea",200169,true,,1383212640000,false,false
BikePoints_671,"Parsons Green Station, Parsons Green",300052,true,,1383217920000,false,false
BikePoints_673,"Hibbert Street, Battersea",300051,true,,1383319500000,false,false
BikePoints_674,"Carnegie Street, King's Cross",300035,true,,,false,false
BikePoints_675,"Usk Road, Clapham Junction",200126,true,,1383322320000,false,false
BikePoints_676,"Hartington Road, Stockwell",200207,true,,1383584400000,false,false
BikePoints_677,"Heath Road, Battersea",200023,true,,1383476160000,false,false
BikePoints_678,"Esmond Street, Putney",200170,true,,1383653580000,false,false
BikePoints_679,"Orbel Street, Battersea",200114,true,,1383661200000,false,false
BikePoints_680,"Westbridge Road, Battersea",200210,true,,1383657480000,false,false
BikePoints_681,"Bishop's Avenue, Fulham",200043,true,,1383733440000,false,false
BikePoints_682,"Crisp Road, Hammersmith",200059,true,,1383738240000,false,false
BikePoints_683,"Dorothy Road, Clapham Junction",200119,true,,1383750420000,false,false
BikePoints_684,"Neville Gill Close, Wandsworth",200188,true,,1383823380000,false,false
BikePoints_685,"Osiers Road, Wandsworth",200219,true,,1383827400000,false,false
BikePoints_686,"Beryl Road, Hammersmith",200097,true,,1383835560000,false,false
BikePoints_688,"Northfields, Wandsworth",200204,true,,1383915240000,false,false
BikePoints_689,"Spanish Road, Clapham Junction",200106,true,,1383918180000,false,false
BikePoints_690,"Stanley Grove, Battersea",200199,true,,1383924660000,false,false
BikePoints_691,"Erin Close, Walham Green",200184,true,,1384763520000,false,false
BikePoints_692,"Cadogan Close, Victoria Park",200112,true,,1384166220000,false,false
BikePoints_693,"Felsham Road, Putney",300019,true,,1384001160000,false,false
BikePoints_694,"Putney Rail Station, Putney",300033,true,,1384004640000,false,false
BikePoints_695,"Islington Green, Angel",300031,true,,1384172820000,false,false
BikePoints_696,"Charing Cross Hospital, Hammersmith",300018,true,,1384180020000,false,false
BikePoints_490,"Pennington Street, Wapping",200090,true,,,false,false
BikePoints_229,"Whitehall Place, Strand",001151,true,,1279617780000,false,false
BikePoints_233,"Pall Mall East, West End",001153,true,,1279624260000,false,false
BikePoints_564,"Somerset House, Strand",200068,true,,,false,false
BikePoints_309,"Embankment (Savoy), Strand",001192,true,,1279875060000,false,false
BikePoints_541,"Green Park Station, Mayfair",200096,true,,,false,false
BikePoints_160,"Waterloo Place, St. James's",003458,true,,1279274280000,false,false
